	I14R018a01	I14R018a02
5830454E08Rik	0.534238733001451	1.4033948178463571
5830462I19Rik	0.028701711416793885	0.30158676694481273
5830472F04Rik	0.0	0.0
5830473C10Rik	0.0866558587443228	0.09105471062688991
5930403N24Rik	0.22878861857449037	0.6250463913037664
5930412G12Rik	0.19605833361537345	0.3605187394255482
5930422O12Rik	0.0	0.12146048006836924
5S_rRNA	0.0	0.06482007830840543
6030408B16Rik	0.5884720589273558	0.5300093675710656
6030419C18Rik	90.96969191440836	115.66853571728292
6030442K20Rik	0.5674551996799502	0.19875351283914966
6030443J06Rik	0.06044440346303145	0.06351270123096997
6030445D17Rik	0.11238181680904363	0.05904328892212393
6030452D12Rik	0.0	0.0
6030455H03Rik	0.0	0.0
6030458C11Rik	10.506314187442348	10.628861738443906
6030468B19Rik	0.0	0.09526312162225038
6030469F06Rik	0.0	0.1838320779413156
6030471H07Rik	0.0	0.0
6030498E09Rik	0.0	0.0
6230400D17Rik	1.5620638629828458	1.1817776439084573
6330403A02Rik	31.24565552223615	30.41997975270782
6330403K07Rik	235.92057543141885	193.19533227260368
6330403L08Rik	3.23601009038843	2.84588438718425
6330403N20Rik	0.0	0.08580891779430626
6330408A02Rik	0.9014891115482897	1.0612717123704318
6330409D20Rik	1.2589677759872115	0.7716776043241611
6330416G13Rik	2.6392099376796807	2.2470449793482143
6330418K02Rik	0.40751772407532333	0.34256341328739837
6330419J24Rik	5.933006529862919	5.450454224297072
6330444E15Rik	0.0	0.10627792005982307
6330549D23Rik	0.14921441561234294	0.1140282796953676
6330562C20Rik	0.8716148090037137	0.36634399733368095
6430503K07Rik	1.0199358164182113	1.0717101182503168
6430531B16Rik	0.15432777174518736	0.1081078710012505
6430548M08Rik	11.607291004856078	10.90906355320931
6430550D23Rik	0.07442589995057101	0.14663237030386628
6430562O15Rik	0.060001785708644347	0.15761903793825144
6430571L13Rik	3.4609777566411033	3.6700288941521637
6430573F11Rik	1.1807256980653174	1.1297085481791573
6430590A07Rik	0.18817420488956144	0.0988631814509982
6430628N08Rik	0.24221487925915486	0.38176540040198376
6430710C18Rik	0.0	0.0
6530401F13Rik	0.17816126554681413	0.28080771538742244
6530402F18Rik	0.7740863009935515	0.9183330626231336
6530403G13Rik	0.0	0.0
6530403H02Rik	0.3811497143199753	0.4004977556719535
6530409C15Rik	0.2643318232023966	0.23145826510306294
6530411M01Rik	0.2819880630871647	0.3950699061275127
6720401G13Rik	1.4452602054762063	1.6735866876978216
6720416L17Rik	0.11522692609534854	0.08071740764037195
6720427I07Rik	1.0131953710227517	1.286424910637163
6720483E21Rik	0.34677817758219176	0.45547680025638454
6720489N17Rik	1.2213571034341346	1.2833560158167314
6820408C15Rik	1.359475031124586	0.7417134324045811
6820431F20Rik	0.13257772990223485	0.09644377999336953
7330404K18Rik	0.0	0.0
7420426K07Rik	0.0	0.0
7420461P10Rik	0.0	0.13881197722099342
7530416G11Rik	0.0	0.0
7530420F21Rik	0.02036449029425623	0.0
7530422B04Rik	0.0	0.0
7SK	0.0	0.0
8030411F24Rik	0.0	0.0
8030423F21Rik	0.0	0.0
8030423J24Rik	0.11173520106215618	0.0
8030443G20Rik	0.0	0.0
8030451A03Rik	0.020876776977642165	0.0
8030453O22Rik	1.2421904868615827	2.01225571456552
8030462N17Rik	7.5848848905923525	5.31327413101889
8030474K03Rik	0.0	0.0
8430403D17Rik	0.04715779005488767	0.0
8430408G22Rik	0.8857276143490418	0.9694679138866416
8430419K02Rik	0.031161068588900418	0.0
8430419L09Rik	31.00991007197356	31.418226118516117
8430423G03Rik	0.0	0.15966635877532104
8430427H17Rik	2.256985447439761	2.502614882935496
8430429K09Rik	1.6519030525806686	1.2762922599128117
8430432A02Rik	0.23340838875724448	0.4087612309993195
8430436N08Rik	0.0	0.0
8430437L04Rik	0.0	0.0
9030025P20Rik	0.13740267413634016	0.1443775517793823
9030204H09Rik	0.0	0.0
9030407P20Rik	1.8431821363823482	1.6139552717773082
9030612E09Rik	0.26115623916894487	0.2195305072779562
9030616G12Rik	0.0	0.0
9030617O03Rik	0.8499507052563152	0.7107032898588095
9030619P08Rik	0.0	0.0
9030622O22Rik	0.0	0.0
9030624G23Rik	0.8298964933590914	0.21800598986630373
9030624J02Rik	2.926463456109763	3.439464031941408
9130008F23Rik	0.04497354781056679	0.09451301830239014
9130011E15Rik	7.175051243344244	6.834668450256026
9130015L21Rik	0.0	0.0
9130017K11Rik	0.020420166082652725	0.0
9130019O22Rik	0.49921794202063596	0.4782747468592673
9130019P16Rik	0.1760614500870602	0.12949911564859676
9130020K20Rik	0.06369162986094701	0.1338495287076814
9130023H24Rik	1.0845896645966344	0.7692610131110343
9130024F11Rik	0.6361860096511954	0.25068010628361215
9130204K15Rik	0.0	0.0
9130204L05Rik	0.0	0.0
9130206I24Rik	0.0	0.0
9130208D14Rik	0.009629861124964167	0.010118695155948642
9130213A22Rik	0.3684929401252892	0.25813232955706555
9130221H12Rik	4.705768034357661	5.432143791180581
9130230L23Rik	0.0	0.0
9130230N09Rik	2.782594124792248	3.5393913648882256
9130401M01Rik	11.503885195276647	12.221786409242535
9130409I23Rik	0.05115800301528646	0.0
9130409J20Rik	0.0	0.0
9130410C08Rik	0.0	0.0
9230009I02Rik	1.0995405630654864	1.2442293080174411
9230019H11Rik	0.03466543724491742	0.0
9230020A06Rik	0.0	0.03874926063707944
9230102O04Rik	0.0	0.0
9230104L09Rik	0.08787139341449203	0.0
9230104M06Rik	0.0	0.051974937981370435
9230105E05Rik	0.0	0.0
9230106D20Rik	0.0	0.0
9230109A22Rik	0.0	0.0
9230110C19Rik	3.232530248316411	2.435313143079363
9230110F15Rik	0.0	0.0
9230111E07Rik	0.11972612789520802	0.2516074063068561
9230112D13Rik	0.0	0.0
9230112E08Rik	2.0704697073289684	2.700709497990798
9230113P08Rik	0.0	0.0
9230114K14Rik	0.8710386707919077	0.43354165690126134
9230115E21Rik	0.017650952503729084	0.05564086707367578
9230116N13Rik	0.046303237826902106	0.14596109192765402
9230117E06Rik	0.0	0.0
9330020H09Rik	0.09044982740848971	0.4276857146329163
9330101J02Rik	0.14088492414830775	0.07105755305218582
9330104G04Rik	2.128768052092918	2.510726702084411
9330111N05Rik	0.28938711873969725	0.1788688696659014
9330132A10Rik	11.74970439095229	12.45564676204205
9330133O14Rik	3.952225662092518	5.126975038061817
9330136K24Rik	0.3134717989443542	0.4117304409097262
9330151L19Rik	5.072277821351463	6.011005690736263
9330154J02Rik	0.13068356624900904	0.34329341607479863
9330154K18Rik	0.09229837426141987	0.048491826643265276
9330158H04Rik	0.0775914093998831	0.11414218040626675
9330159F19Rik	11.922189507095766	13.105852650892427
9330159M07Rik	0.1803536377488065	0.2131974063888719
9330159N05Rik	0.07849465620292134	0.0
9330160F10Rik	0.49145714248813877	0.5164046441084679
9330161L09Rik	0.5831705088469291	0.20425786437923957
9330162012Rik	1.164364683852615	0.8777071187422303
9330171B17Rik	1.1239312851682512	0.5134715815673384
9330175E14Rik	0.01362777399621245	0.014319551334376162
9330179D12Rik	1.106528657812122	1.404927490249513
9330182L06Rik	2.986783141003409	2.7924339015233994
9330182O14Rik	0.0	0.0
9330185C12Rik	0.0962318034915894	0.0
9330198N18Rik	0.07786518823016335	0.16363561067751425
9430002A10Rik	0.2070317478102638	0.4350823166628152
9430007A20Rik	0.0	0.0
9430008C03Rik	0.3241535807235291	0.5060467158895811
9430015G10Rik	1.219761029317009	1.6343556714367868
9430016H08Rik	5.238897439857519	5.389551471508315
9430020K01Rik	34.16460666628476	35.65632113840649
9430021M05Rik	1.6977982382875003	1.7839824050008604
9430023L20Rik	24.787591360183985	23.889202713934864
9430024E24Rik	0.0	0.0
9430025C20Rik	0.09181833543547395	0.048239623289565076
9430029A11Rik	0.0	0.0
9430037G07Rik	0.08924438393659347	0.01875492706938054
9430038I01Rik	0.24737299321280615	0.11738784069724048
9430041J12Rik	0.26478410736144253	0.5237179506316594
9430065F17Rik	0.8422369616618289	0.44249542924536
9430069I07Rik	0.0	0.0
9430073C21Rik	0.0	0.0
9430091E24Rik	0.9765592357199655	1.0749950534786703
9430093N23Rik	0.0	0.0
9430097D07Rik	0.19406640184479754	0.20391766140725548
9530002B09Rik	0.0	0.0
9530003J23Rik	0.0	0.0
9530026F06Rik	0.0	0.0
9530026P05Rik	0.25447440386047815	0.25068010628361215
9530027J09Rik	0.0	0.18175796304767844
9530034E10Rik	0.0	0.0
9530036M11Rik	0.0	0.0
9530036O11Rik	0.2553863485613196	0.21468028039438222
9530046B11Rik	0.08392211730597554	0.0
9530048J24Rik	0.0	0.0
9530051G07Rik	0.10998854748868793	0.25425800539912363
9530052C20Rik	0.18823500430955806	0.0988951243206108
9530052E02Rik	0.19576187444155987	0.08227968004631464
9530053A07Rik	0.012410261978912795	0.03042721637704546
9530056K15Rik	0.629143993885618	0.30850437270065273
9530059O14Rik	0.07602743043188993	0.0798867587026858
9530068E07Rik	16.42524182440202	14.555620285079483
9530072K05Rik	0.0	0.0
9530077C05Rik	3.1089347521521793	2.9826861277114154
9530080O11Rik	0.3629827653196774	0.5721129154622251
9530082P21Rik	23.295340164465728	26.742068090266592
9530085P06Rik	0.0	0.0
9630001P10Rik	0.4522413356083095	0.5103980152605615
9630013D21Rik	0.01647402268799011	0.06924112878006797
9630013K17Rik	0.45288194833495193	0.0951742567699908
9630014M24Rik	0.0	0.0
9630028B13Rik	0.08552368443013537	0.029955021508347078
9630028H03Rik	0.024750927790724884	0.05201468430151932
9630033F20Rik	7.233806081802172	7.628955707827563
9630041A04Rik	0.0	0.10475031135259769
9830107B12Rik	0.0	0.0
9830144P21Rik	0.30387778447924024	0.5071288085328818
9830147E19Rik	0.42561903735979123	0.6261142222109974
9930004E17Rik	0.9748784108736315	0.20487309891050232
9930012K11Rik	0.2658395338070191	0.2793341636069272
9930013L23Rik	0.18535308122933056	0.19001173900257035
9930014A18Rik	0.4830740782239487	0.3972490717356138
9930021J03Rik	1.8327714124424275	1.836407959325048
9930022D16Rik	0.035882442617521694	0.0
9930038B18Rik	0.0	0.026349897535493327
9930038K12Rik	0.0	0.0
9930104L06Rik	1.7270718676152776	1.6323558976653554
9930111J21Rik1	0.02812800976912332	0.04433377893573153
9930111J21Rik2	0.10757576969090815	0.01130365646548085
A030003K02Rik	0.1598977187698867	0.08400724846227267
A030009H04Rik	62.15051160003427	52.74827034807219
A130006I12Rik	0.4759700476618319	0.7501970827752218
A130010J15Rik	0.7133084381382713	0.5441703303455568
A130014A01Rik	0.5433803557465252	0.9223258150693212
A130023I24Rik	0.0	0.0
A130030D18Rik	0.0	0.0
A130049A11Rik	0.23998489798075556	0.22695037798242002
A130050O07Rik	0.0	0.048491826643265276
A130051J06Rik	0.07417715028496082	0.0779425540545685
A130057D12Rik	0.0	0.0
A130066N16Rik	0.025558802243488735	0.0
A1bg	0.0	0.0
A1cf	0.0	0.0
A230004M16Rik	0.06893708890522804	0.048290996690299445
A230005M16Rik	1.034922311474832	0.7767552589069674
A230006K03Rik	0.5170281667892104	0.5432737127658688
A230009B12Rik	0.8239377065268787	0.7325684306995638
A230020J21Rik	0.11600703670610958	0.12189582229083651
A230028O05Rik	0.10429418874652385	0.07305893537947021
A230046K03Rik	6.667808621225062	5.821139782709545
A230050P20Rik	5.759935590650437	7.494636360302704
A230052G05Rik	0.2108989785469455	0.04432093972955263
A230056P14Rik	5.543206558856359	4.590241810069636
A230059L01Rik	0.1725877883452074	0.0
A230060F14Rik	0.0	0.3737245540565207
A230065H16Rik	7.093909751453055	2.174087131817385
A230065N10Rik	0.18890640023932628	0.29774358927265604
A230071N21Rik	0.0	0.3969914523635415
A230072C01Rik	2.4312460650519863	2.315162202242155
A230072E10Rik	0.12862351268116795	0.1351527397766991
A230072I06Rik	0.0	0.0
A230083G16Rik	1.2737361921283332	2.059067674216552
A230083N12Rik	0.0	0.3567370743266789
A230087F16Rik	0.028667815093892445	0.4217228360212643
A230103J11Rik	1.9841524283802592	2.5599068587611806
A230107N01Rik	0.3308275629404215	0.4779790612571259
A230108P19Rik	0.0	0.0
A2m	0.7485062162801912	0.8083494048233224
A330008L17Rik	0.5991642149517473	0.8919038337553888
A330009N23Rik	7.254440036776886	7.329511728263661
A330017A19Rik	0.0	0.0
A330021E22Rik	0.5200346044843887	0.8118429639458865
A330023F24Rik	1.503927618599823	2.403525137023489
A330032B11Rik	0.20239268311206607	0.1063333019879418
A330033J07Rik	0.820012494412632	0.5302389082239766
A330035P11Rik	0.21856587444685133	0.19138398660181982
A330040F15Rik	0.9657113806086354	0.0
A330041J22Rik	1.1987393792964653	0.9446926227539828
A330043C09Rik	0.0	0.0
A330044P14Rik	0.0	0.0
A330048O09Rik	2.902776972287405	3.3551415122024864
A330050B17Rik	0.24991830529279027	0.24315253397862285
A330050F15Rik	3.4254917541655536	2.577332138036128
A330069E16Rik	1.0946774489629505	1.035221228091174
A330070K13Rik	0.1375324217039854	0.14451388563375375
A330074K22Rik	1.7554861540922526	1.229732461921617
A330076H08Rik	0.41725145091357724	0.5663081290922712
A330094K24Rik	3.6872616350511533	2.980335051336811
A330102I10Rik	0.7570208882795488	1.0466434474500426
A3galt2	0.017641331708396386	0.0
A430005L14Rik	2.6221828837033088	2.410879584518306
A430010J10Rik	0.0	0.09997726923805013
A430018G15Rik	0.6068618107688356	0.04905134771991834
A430033K04Rik	4.410424268425899	3.745865217265028
A430035B10Rik	0.7458530485072381	0.623772586148264
A430046D13Rik	3.9383720919199345	3.1675822743919224
A430048G15Rik	0.0	0.0
A430057M04Rik	0.14564683458452055	0.034008934419143384
A430060F13Rik	0.0	0.0
A430071A18Rik	0.08270689073510537	0.0
A430072P03Rik	0.0	0.0
A430078G23Rik	0.0	0.03443361567918669
A430078I02Rik	0.0	0.024691869132969543
A430092G05Rik	0.0	0.05793685590995466
A430093F15Rik	0.0	0.0
A430104N18Rik	0.0	0.3792817964960229
A430105I19Rik	1.3039677296572427	1.8046011712745589
A430105J06Rik	0.2284656228776793	0.08002102216269033
A430106G13Rik	0.0	0.09034250583597711
A430108G06Rik	0.6967914583639304	0.7687703151797751
A430110L20Rik	0.11821983326665629	0.16562792736595805
A4galt	0.5066777926722726	0.5807977415033975
A4gnt	0.07043735199348111	0.037006457474584746
A530006G24Rik	0.0	0.0
A530010F05Rik	0.0	0.0
A530013C23Rik	0.0	0.0
A530016L24Rik	0.1105059442978153	0.1161154817042073
A530017D24Rik	1.659335491407621	2.4747405420765856
A530020G20Rik	0.0	0.0
A530021J07Rik	0.0	0.0
A530032D15Rik	0.03501546690335871	0.0
A530040E14RIK	0.0	0.0
A530040E14Rik	0.0	0.0
A530053G22Rik	0.5726612106861884	0.26743591941659284
A530054K11Rik	2.0100770730468622	1.7796509673042256
A530058N18Rik	0.3867436944548126	0.4152099535110587
A530064D06Rik	0.0	0.028122051614506656
A530072M11Rik	0.31457199694280896	0.5509006655368799
A530076I17Rik	0.055803384898283744	0.0
A530083I20Rik	0.0846046091109617	0.059266223210822054
A530084C06Rik	0.06068618107688357	0.12753350407178768
A530088E08Rik	0.0	0.0
A530095I07Rik	0.0	0.0
A530099J19Rik	0.0	0.0
A630001G21Rik	0.050790056086315524	0.13342069211119412
A630007B06Rik	3.207132424589996	2.8192373735034675
A630010A05Rik	0.0	0.0
A630012P03Rik	0.0	0.0
A630014C17Rik	0.1301580291193213	0.06838257590980573
A630023A22Rik	0.0	0.0
A630023P12Rik	0.0	0.0
A630031M04Rik	0.0	0.0
A630033H20Rik	0.07057814989861072	0.08343096759193816
A630050E04Rik	0.0	0.0
A630052C17Rik	1.322259052061013	1.9914446391600078
A630072L19Rik	0.02851626717269125	0.0
A630073D07Rik	0.0	0.0
A630075F10Rik	0.0	0.0
A630076J17Rik	0.14579262721173228	0.0
A630077J23Rik	0.10463134668428199	0.21988535184790978
A630081J09Rik	1.290508901156482	3.634128558345465
A630091E08Rik	0.0	0.0
A630095E13Rik	0.0	0.0
A630095N17Rik	0.0	0.07377209201549541
A730011C13Rik	0.27917737125650866	0.32268396659911774
A730013G03Rik	0.0	0.06578130448577058
A730015C16Rik	0.0	0.0
A730017C20Rik	6.302087582127035	3.916234269673669
A730017L22Rik	0.5539040887683483	0.7393246612857258
A730018C14Rik	0.30168008347141406	0.4528486607076349
A730020E08Rik	0.6147483854506033	0.6459544358184516
A730020M07Rik	0.09999782669723349	0.525369738709733
A730032A03Rik	0.0	0.0
A730035I17Rik	0.0	0.0
A730036I17Rik	0.09778236628702287	0.08562168786289875
A730045E13Rik	0.0	0.0
A730046J19Rik	0.3713112417706069	0.173404381996907
A730049H05Rik	0.0	0.0
A730056A06Rik	1.3490882162040958	0.8428800869934148
A730060N03Rik	0.9600073842670845	0.8165987078042902
A730061H03Rik	0.0	0.0
A730071L15Rik	0.0	0.06317449118107131
A730081D07Rik	0.3767656474839778	0.848338164557346
A730085A09Rik	0.04313544634518601	0.04532510140267888
A730085K08Rik	0.38588331732941367	0.4561556032373926
A730090H04Rik	0.05838718564222111	0.12270210854772116
A730090N16Rik	0.3097221362775557	0.32544434850854914
A830005F24Rik	1.235342108435289	1.4278560252312107
A830009L08Rik	0.06913342094910196	0.18160698337029219
A830010M20Rik	5.754287011049527	4.789165420239646
A830011K09Rik	0.5839011158487418	0.30677064372066193
A830012C17Rik	0.3499023053081575	1.348101904902981
A830018L16Rik	1.7840710338009709	1.7042132792918359
A830019P07Rik	1.0928293722342568	1.6076254874552867
A830031A19Rik	0.7696001827451548	0.26955562287299906
A830035A12Rik	0.0	0.11849802933499438
A830035O19Rik	0.4092640241222917	0.26877450805434705
A830036E02Rik	1.84203721461702	2.7710295957729767
A830039N20Rik	22.24711442286345	26.99600559213599
A830052D11Rik	0.6874186883045219	0.5417352385350275
A830073O21Rik	0.7192436275778793	0.9069049178438237
A830080D01Rik	1.0179430897814161	0.9480689366308734
A830082K12Rik	0.8231842141787363	0.6561848582138364
A830092H15Rik	3.9502802979256995	3.403660645691323
A930001A20Rik	0.0	0.1493803854427967
A930001C03Rik	0.0	0.02409702486004491
A930002H24Rik	0.19735343439636932	0.0
A930002I21Rik	0.0	0.0
A930003A15Rik	0.7809481747159279	0.9573560627372802
A930004D18Rik	1.2603819934090645	0.8659289342867261
A930005H10Rik	11.626608154535623	13.53753700179494
A930006I01Rik	0.0	0.0
A930006K02Rik	0.6256307327513769	0.7888670354955939
A930007I19Rik	0.05236269443987797	0.036680497306284435
A930009A15Rik	0.3880035553367181	0.91732390541146
A930011G23Rik	0.08301093419082987	0.05233485676195443
A930011O12Rik	4.000660852223878	8.392527364724092
A930012L18Rik	0.20536778706221173	0.25895127730312223
A930012O16Rik	0.2556048429694339	0.13428996809138552
A930013B10Rik	0.03706026325305867	0.0194707639804256
A930015D03Rik	0.0	0.0
A930016O22Rik	0.0	0.16808369564650766
A930017K11Rik	0.8795791507007937	0.8840447702494931
A930017M01Rik	5.104309615068821	2.559812268107567
A930018M24Rik	0.614543605841859	0.573990454331534
A930018P22Rik	0.23624790686864652	0.12412019861001236
A930019D19Rik	0.0	0.10649979463197301
A930024E05Rik	0.3584837700744177	0.699550866216557
A930024N18Rik	0.8838240278200995	1.3414396382772107
A930028C08Rik	0.138197964308303	0.029042642544101955
A930029G22Rik	0.283911958254426	0.23865918890626936
A930031H19Rik	0.0	0.0
A930033H14Rik	0.163519517889885	0.34364029389501566
A930035D04Rik	0.5364524294089155	0.1878946652991347
A930038B10Rik	0.15541879107325124	0.09526312162225038
A930039A15Rik	1.2610115548443337	1.3250234189276644
A930041C12Rik	0.36163087420116835	0.0
A930104D05Rik	0.0	0.0
AA386476	0.0	0.0
AA387200	0.08249608302719941	0.5201026504202046
AA413626	0.3931088652753591	0.2065319903996562
AA414768	5.6389387030867155	4.788847567373413
AA415398	1.2990536138178645	1.6326429692296012
AA465934	1.0960254355599288	0.680527676935142
AA467197	0.07512409262902414	0.07893756538292468
AA474331	1.3948068357309606	1.4075664793017673
AA474408	0.5815986206829212	0.6111219122936816
AA543186	0.17175334267042516	0.18047193972422787
AA543401	0.0	0.0
AA623943	0.0	0.0
AA645442	0.0	0.0
AA672651	0.0	0.0
AA792892	0.0	0.0
AA986860	1.903225486317669	1.929667874538741
AA987161	2.037666366206329	2.076221115572505
AB041803	0.0579343017440416	0.0
AB041806	0.9686725340538184	0.8724382226288565
AB099516	0.0	0.0
AB124611	0.2090988228177664	0.17976531505811894
AC025913.1	0.0	0.0
AC084822.1	0.0	0.0
AC084822.2	0.0	0.0
AC087559.1	0.0	0.0
AC087559.2	0.0	0.0
AC087902.1	0.0	0.0
AC091763.1	0.0	0.0
AC096625.1	0.0	0.0
AC100386.1	0.0	1.010166368885447
AC102738.1	0.0	0.0
AC102758.1	1.2137236215376712	0.0
AC107236.1	0.0	0.0
AC107769.1	3.272962574933046	2.292737151852363
AC109138.1	0.0	0.0
AC109138.2	0.0	0.0
AC109138.3	0.0	0.0
AC109210.1	0.0	0.0
AC110575.1	0.0	0.0
AC110903.1	0.0	0.0
AC112986.1	0.0	0.0
AC113095.1	0.0	0.0
AC113593.1	0.0	0.0
AC113593.2	0.0	0.0
AC113989.1	0.0	0.0
AC114591.1	0.0	0.0
AC116451.1	0.0	0.0
AC117796.1	0.0	0.0
AC117796.2	0.0	0.0
AC118710.1	0.0	0.0
AC118710.2	0.0	0.0
AC119268.1	0.0	0.0
AC119853.1	0.0	0.0
AC120404.1	0.0	0.0
AC121131.1	0.0	0.0
AC121131.2	0.0	0.0
AC121538.1	0.0	0.0
AC121784.1	0.0	0.0
AC121988.1	0.0	0.0
AC122290.1	0.0	0.0
AC122877.1	0.0	0.0
AC123611.1	0.0	0.0
AC123873.1	0.0	0.0
AC124170.1	0.0	0.0
AC124193.1	0.0	0.0
AC124326.1	0.0	0.0
AC124584.1	0.8908063277340706	0.9360257179580749
AC124606.1	0.0	0.0
AC125059.1	0.0	0.0
AC125149.1	0.0	0.0
AC125149.2	0.0	0.0
AC125149.3	0.0	0.0
AC125149.4	0.0	0.0
AC125178.1	0.0	0.0
AC125178.2	0.0	0.0
AC125259.1	0.0	0.0
AC125320.1	0.0	0.0
AC126035.1	0.0	0.0
AC126053.1	0.0	0.0
AC127339.1	0.0	0.0
AC129590.1	0.0	0.0
AC130815.1	0.0	0.0
AC131103.1	0.0	0.0
AC131701.1	0.0	0.0
AC132241.1	0.0	0.0
AC132444.1	0.0	0.0
AC132444.2	0.0	0.0
AC132444.3	0.0	0.0
AC132444.4	0.0	0.0
AC132444.5	0.0	0.0
AC132444.6	0.0	0.0
AC132586.1	0.0	0.0
AC132591.1	0.0	0.0
AC132867.1	3.0824726896194825	6.477892270313026
AC132878.1	0.0	0.0
AC132878.2	0.0	0.0
AC132878.3	0.0	0.0
AC133095.1	0.0	0.0
AC133095.2	0.0	0.0
AC133103.1	0.0	0.0
AC133103.2	0.0	0.0
AC133103.3	0.0	0.0
AC133103.4	0.0	0.0
AC133103.5	0.0	0.0
AC133103.6	0.0	0.0
AC133103.7	0.0	0.0
AC133283.1	0.0	0.0
AC133487.1	0.0	0.0
AC135509.1	0.0	0.0
AC137947.1	0.0	0.0
AC138368.1	0.0	0.0
AC140325.1	0.0	0.0
AC140325.2	0.0	0.0
AC140325.3	0.0	0.0
AC140331.1	0.0	0.0
AC140365.1	0.0	0.0
AC141640.1	0.0	0.0
AC142191.1	0.0	0.0
AC144797.1	0.0	0.0
AC144854.1	0.0	0.0
AC144854.2	0.0	0.0
AC146604.1	0.0	0.0
AC147101.1	0.0	0.0
AC147224.1	0.0	0.0
AC149090.1	0.0	0.0
AC152063.1	0.0	0.0
AC152063.2	0.0	0.0
AC152827.1	0.0	0.0
AC153582.1	0.0	0.0
AC153847.1	0.0	0.0
AC153944.1	0.0	0.0
AC154413.1	0.0	0.0
AC154679.1	0.0	0.0
AC154801.1	0.0	0.0
AC158354.1	0.0	0.0
AC158802.1	0.0	0.0
AC158942.1	0.0	0.0
AC158997.1	0.0	0.0
AC159200.1	0.0	0.0
AC159305.1	0.0	0.0
AC161214.1	0.0	0.0
AC161410.1	0.0	0.0
AC161571.1	0.0	0.0
AC163611.1	0.0	0.0
AC163993.1	0.14722955227143852	0.19337908123091385
AC164084.1	0.0	0.0
AC164084.2	0.0	0.0
AC164297.1	0.0	0.0
AC164558.1	0.0	0.0
AC164609.1	0.0	0.0
AC165087.1	0.0	0.0
AC165294.1	0.0	0.0
AC165294.2	0.0	0.0
AC165294.3	0.0	0.0
AC166150.1	0.0	0.0
AC166333.1	0.0	0.0
AC166813.1	0.0	0.0
AC167036.1	0.0	0.0
AC167724.1	0.0	0.0
AC168977.1	0.0	0.0
AC168977.2	0.0	0.0
AC170257.1	0.0	0.0
AC171335.1	0.0	0.0
AC175117.1	0.0	0.0
AC182748.1	0.0	0.0
AC201846.1	0.0	0.0
AC212990.1	0.0	0.0
AC217111.1	0.0	0.0
AC233742.1	0.0	0.0
AC233742.2	0.0	0.0
AC234645.1	0.0	0.0
AC240971.1	0.0	0.0
AC240971.2	0.0	0.0
AC242685.1	0.0	0.0
AC243554.1	0.0	0.0
AC244694.1	0.0	0.0
AC244695.1	0.0	0.0
AC244695.2	0.0	0.0
AC244695.3	0.0	0.0
AC244695.4	0.0	0.0
AC245272.1	0.0	0.0
AC245272.2	0.0	0.0
AC245272.3	0.0	0.0
ACE3	0.0	0.0
ACEA_U3	0.0	0.0
AF067061	0.0	0.0
AF067063	0.0	0.0
AF251705	2.959098630323457	3.1093093231642674
AF357341	0.0	0.0
AF357355	0.0	0.0
AF357399	0.0	1.6324288521188826
AF357425	0.0	0.0
AF357428	0.0	0.0
AF366264	0.0	0.0
AF529169	0.5952711937746655	0.5052022797467657
AI115009	0.4192029777572097	0.11012067270094998
AI118078	0.9114072086638478	1.1797412973583952
AI182371	0.01803787659725315	0.07581408378779873
AI314180	4.214674274459551	4.5501140314937345
AI314831	0.0	0.0
AI317395	0.33746501957445524	0.29012361115856916
AI413582	10.62225838074576	9.661074626958953
AI427809	0.20659125472981638	0.10853915240152144
AI429214	2.0342429630268586	1.928968687033682
AI462493	30.804276232994702	33.35254967764001
AI464131	7.533115168384077	8.498761888328197
AI467606	2.0756066103459654	0.9043043041586615
AI480526	1.2253940409755335	1.8854111779843614
AI481877	0.0	0.0
AI504432	5.213192499044909	5.331262299858534
AI507597	0.0	0.0
AI593442	54.350608619667334	59.34453062132981
AI597468	14.238282399827844	16.635391955155367
AI597479	15.050453699113751	12.686965124550307
AI606181	1.389097134807063	1.7150428301499347
AI606473	1.5333263280381162	1.73199863405823
AI607873	0.04396221991684894	0.046193843913717246
AI646519	0.0	0.0
AI661453	0.13924171566397758	0.09753996487326018
AI662270	0.041780503323155645	0.17560551335185914
AI747448	0.0	0.0
AI836003	13.257676656040513	11.740310550876462
AI837181	17.25688513145546	18.032332507390745
AI838599	0.019970771230566373	0.0
AI846148	6.467091618372261	7.436449373460193
AI847159	0.0	0.06976191675721721
AI848285	0.9150022867468033	1.5270086962032228
AI849053	1.0228521114538691	1.650546478581451
AI854517	3.0436764292181926	3.198180486815668
AI854703	3.991050772446692	3.8453362964701245
AI987944	4.5831056620083315	5.039743300312137
AIP	0.0	0.0
AK010878	1.0745593746559936	0.8144374715760028
AK129341	6.522890864309942	6.742105726635774
AK157302	0.1258831759589633	0.0881821981481678
AL590625.1	0.0	0.0
AL590629.1	0.0	0.0
AL590968.1	1.1987393792964653	0.0
AL591205.1	0.0	0.0
AL591209.1	0.0	0.0
AL593847.1	0.0	0.0
AL593853.1	0.0	0.0
AL593853.2	0.0	0.0
AL593857.1	0.0	0.0
AL596090.1	0.0	0.0
AL596125.1	0.0	0.0
AL603745.1	0.0	0.0
AL669834.1	0.0	0.0
AL669901.1	0.0	0.0
AL669981.1	0.0	0.0
AL670236.1	0.0	0.0
